X,Y
9195.573494,5127.424096
8979.371473,5129.075235
8818.831476,5118.12117
8465.579216,5124.875639
8924.660017,5122.593235
9057.010949,5122.641119
8552.884808,5126.944908
8708.196593,5121.806246
9424.946588,5133.413947
9344.808051,5127.305718
9469.646416,5131.83478
8799.680064,5133.448553
9261.642157,5130.978214
8955.244499,5130.603912
9380.818898,5135.582677
9502.812757,5133.148148
9523.18,5132.595
8732.319265,5140.864534
8892.423367,5134.511307
9127.410678,5140.49692
8525.85,5142.74386
8683.601476,5140.605166
9563.590789,5143.136842
9646.424492,5143.256452
8627.539452,5149.191382
8921.951782,5149.121593
9103.156863,5148.423299
8840.550784,5146.231214
9058.14942,5152.238395
9221.849921,5149.598736
8874.774557,5149.904992
8473.506086,5154.016015
9439.133874,5153.537525
9529.541845,5155.501073
9596.316374,5153.892692
8978.982143,5153.548701
8574.249849,5157.107683
8891.613065,5155.437186
9192.086113,5159.517455
8949.499237,5154.934351
9302.0311,5154.745215
8660.091304,5158.604348
8500.390244,5162.323492
8782.49477,5156.023013
8544.123664,5163.305344
9157.982503,5153.004711
9286.703499,5163.639042
8903.242202,5166.495413
9125.664526,5166.536116
9359.605769,5160.401442
8813.560976,5168.97019
9621.9401,5162.502496
8996.337905,5167.44389
9331.719243,5168.942429
8927.181543,5172.7882
8754.587004,5173.60793
9271.589721,5176
9566.364929,5166.592417
9378.46757,5174.489835
9492.345098,5168.561765
9235.725015,5174.411591
9065.618056,5176.722222
9141.410188,5179.705094
9653.920655,5177.416877
8952.178935,5180.116648
9632.944186,5183.667442
9524.176538,5180.070615
8602.731788,5181.301325
9168.968804,5184.608319
9417.596843,5180.783703
8886.505495,5181.40522
9460.119901,5182.708282
9023.915739,5177.297297
8688.977388,5172.01922
8722.091544,5181.873515
8632.204846,5183.284141
9046.775766,5185.504178
8827.16044,5185.41978
9100.283908,5183.07931
9554.981051,5192.085271
8484.860996,5189.46888
8972.575916,5190.511344
9008.367429,5193.989233
