X,Y
2376.74,-1371.1
2759.85,-1378.32
3005.47,-1404.05
2594.07,-1380.18
2445.61,-1392.43
2511.91,-1402.69
2649.71,-1470.47
2270.87,-1381.51
2305.65,-1406.57
2455.24,-1443.79
2383.5,-1463.72
2336.48,-1491.81
2547.54,-1482.87
2792.57,-1499.18
2244.73,-1485.37
2491.21,-1493.45
2392.34,-1547.21
2311.23,-1554.04
2439.71,-1571.92
2892.2,-1470.27
2592.61,-1511.94
2595.72,-1568.42
2688.13,-1580.43
2541.42,-1553.45
2534.09,-1586.05
2745.48,-1567.14
2355.36,-1596.93
2545.74,-1625.47
2393.88,-1607.2
2430.63,-1626.6
2379.87,-1669.32
2343.31,-1674.65
2468.28,-1654.62
2776.16,-1627.3
2494.71,-1681.45
2695.41,-1687
2278.29,-1689.42
2977.54,-1602.48
2914.4,-1650.15
2994.56,-1707.61
2618.3,-1715.11
2763.26,-1725.63
2877.5,-1760
2561.97,-1775.67
2472.33,-1785.6
2343.72,-1738.52
3140.65,-1672.89
3123.35,-1721.13
3095.09,-1778.54
2280.58,-1763.17
2647.89,-1741.07
2688.42,-1798.12
2605.15,-1833.32
2823.15,-1794.72
2764.56,-1820.55
2419.68,-1820.64
2369.57,-1854.14
2261.12,-1854.19
2999.02,-1797.54
2809.04,-1849.05
2931.77,-1856.84
2888.25,-1849.79
2402.93,-1871.3
3026.84,-1855.5
3009.27,-1917.91
2761.3,-1881.22
2807.2,-1926.88
2750.38,-1942.42
2487.62,-1912.68
2588.83,-1912.98
2317.51,-1899.89
2436.81,-1969.94
2693.83,-1958.95
2561.91,-1962.19
3155.18,-1799.59
3171.6,-1858.64
3103.29,-1873.99
3139.43,-1954.01
3062.32,-1977.97
3522.84,-1132.15
3940.64,-1105.89
4080.02,-1123.11
4020.6,-1146.24
3329.28,-1088.92
3284.41,-1119.92
3938.85,-1162.94
3640.27,-1159.47
3600.03,-1177.33
3312.16,-1191.23
3739.32,-1188.22
4100.51,-1157.72
4159.48,-1174.91
3530.16,-1185.31
3539.86,-1233.7
3998.85,-1225.11
3654.84,-1253.78
4169.89,-1263.2
3882.3,-1259.63
3436.89,-1234.05
3491,-1287.72
3272.37,-1250.5
3676.47,-1297.76
4009.51,-1281.9
4060.77,-1306.74
3403.85,-1326.44
3285.72,-1346.51
3889.1,-1381.14
4126.77,-1342.21
4023.11,-1381.14
4080.85,-1381.86
3504.12,-1388.07
3616.28,-1386.2
3676.97,-1382.74
4142.17,-1400.93
4160.8,-1464.07
3304.43,-1410.55
3301.99,-1462.61
4055.91,-1462.78
3989.28,-1487.96
3878.09,-1438.6
3921.22,-1480.49
3707.72,-1423.31
3614.3,-1426.05
3558.72,-1496.12
3626.33,-1497.32
3721.71,-1469.49
3461.83,-1444.57
3409.44,-1480.05
3269.99,-1515.53
3568.15,-1541.12
3647.1,-1541.98
3931.1,-1516.67
3830.35,-1552.32
4071.88,-1511.73
4131.7,-1575.06
3736.04,-1563.97
3896.15,-1569.95
3983.12,-1578.13
3876.81,-1592.99
3934.75,-1592.84
3509.72,-1523.49
3890.35,-1629.18
4085.03,-1599.89
4050.83,-1623
3610.26,-1646.12
3685.29,-1626.58
3789.9,-1630.07
4001.89,-1636.84
4158.68,-1620.85
4103.27,-1657.24
4055.22,-1674
3815.91,-1696.6
4091.23,-1727.9
4014.11,-1706.65
3282.82,-1659.68
3296.74,-1729.8
3357.42,-1665.04
3309.64,-1772.61
4015.22,-1782.12
3398.19,-1791.53
3732.26,-1731.02
3771.77,-1846.96
3779.14,-1719.18
3641.8,-1734.42
3714.39,-1765.86
3660.08,-1810.77
3472.25,-1811.38
3469.96,-1912.74
3505.59,-1737.37
3579.25,-1765.14
3684.02,-1892.79
3874.51,-1804.55
3828.69,-1842.21
3814.47,-1913.74
3857.13,-1930.01
4100,-1844.04
4179.11,-1873.49
4142.18,-1799.27
3976.97,-1819.98
4065.8,-1821.75
4036.62,-1845.63
4015.01,-1913.48
4289.31,-1902.82
3639.95,-1913.44
3661.54,-1955.96
3279.75,-1933.31
3419.56,-1557.32
3432.45,-1617.31
3586.94,-1721.92
3907,-1867.85
4715.72,-1177.03
4694.9,-1295.8
4422.91,-1200.2
4348.45,-1286.87
4376.82,-1167.52
4537.1,-1235.83
4387.11,-1315.1
4435.13,-1314.9
4613.67,-1258.16
4504.15,-1300.25
4597.4,-1318.54
4865.26,-1268.78
4936.98,-1215.16
4985.6,-1230.19
4834.83,-1342.36
4305.18,-1294.79
4309.7,-1369.88
4397.38,-1395.57
5010.6,-1504.32
5033.53,-1553.02
4990.5,-1384.1
4959.51,-1447.57
4961.58,-1519.37
4922.88,-1570.85
5010.98,-1628.54
4871.62,-1886.44
4892.57,-1944.46
4341.46,-1892.27
4449.04,-1955.4
4408.92,-1786.29
4336.09,-1802.67
4300.92,-1972.84
4565.11,-1942.99
5067.81,-1989.78
4962.25,-1125.35
5088.19,-1199.41
5174.96,-1213.45
5029.6,-1266.31
4666,-1380.3
4623.47,-1402.47
4896.03,-1398.43
4859.27,-1434.98
4638.3,-1478.45
4664.96,-1483.72
4471.88,-1448.59
4328.4,-1498.48
4360.96,-1509.73
4648.08,-1522.24
4695.76,-1509.81
4731.43,-1556.53
4765.66,-1527.78
4709.91,-1587.66
4313.12,-1542.41
4759.07,-1572.11
4579.37,-1603.83
4756.45,-1629.68
4325.02,-1651.88
4775.73,-1683.02
4870.96,-1663.97
4681.72,-1704.61
4455.82,-1599.43
4508.29,-1618.85
4549.11,-1664.97
4457.07,-1656.47
4402.9,-1662.23
4983.19,-1701.58
5036.73,-1746.19
4793.92,-1740.67
4749.09,-1754.45
4331.85,-1748.86
4606.42,-1730.9
4573.24,-1787.32
4709,-1748.91
4730.08,-1793.5
5124,-1728.06
5191.05,-1767.31
5070.86,-1842.17
4491.94,-1811.75
4543.2,-1852.03
4711.58,-1993.07
675.08,-37.33
926.42,-675.88
414.5,-688.67
472.45,-952.83
923.51,-269.4
1786.13,-33.01
1132.31,-130.68
951.68,-2133.25
3768.41,-2068.65
3998,-2899.8
1537.44,-3317.27
1708.9,-3736.26
1516.42,-3849.67
2350.03,-3070.67
2594.76,-105.89
4368.56,-138.73
4606.12,-614.21
4343.66,-936.58
4469.14,-986.33
4882.36,-1009.46
591.35,-1178.93
1121.33,-1355.47
1129.06,-1669.57
1044.02,-1872.66
1388.76,-1880.47
5172.85,-1340.96
5220.6,-1523.37
